Time_Stamp,PACK_V_SUM_OF_CELLS,PACK_I_HALL,vehicle_speed,CELL_T_MAX_VAL,PACK_Q_SOC_INTERNAL
2024-07-17 14:51:53,49.400000000000006,19.96,10.117647058823527,29.0,50.3
2024-07-17 14:51:54,49.23,-14.360000000000005,9.318181818181818,29.0,50.3
2024-07-17 14:51:55,49.1,-40.16,10.984848484848484,29.0,50.29
2024-07-17 14:51:56,49.190000000000005,-12.4,11.911764705882351,29.0,50.29
2024-07-17 14:51:57,49.27,9.32,11.212121212121213,29.0,50.29
2024-07-17 14:51:58,49.220000000000006,-8.330000000000002,11.348484848484848,29.0,50.29
2024-07-17 14:51:59,49.15,-24.57,12.602941176470589,29.0,50.283
2024-07-17 14:52:00,49.1,-36.07000000000001,14.318181818181818,29.0,50.28
2024-07-17 14:52:01,49.06,-34.09,15.818181818181818,29.0,50.276
2024-07-17 14:52:02,49.35000000000001,37.91,14.676470588235292,29.0,50.272000000000006
2024-07-17 14:52:03,49.220000000000006,3.4900000000000007,13.575757575757576,29.0,50.28
2024-07-17 14:52:04,49.2,-1.15,13.636363636363637,29.0,50.27
2024-07-17 14:52:05,49.2,-1.2200000000000002,13.852941176470589,29.0,50.27
2024-07-17 14:52:06,49.2,-2.12,13.93939393939394,29.0,50.27
2024-07-17 14:52:07,49.2,-4.92,14.0,29.0,50.27
2024-07-17 14:52:08,49.2,-4.880000000000001,14.147058823529411,29.0,50.27
2024-07-17 14:52:09,49.2,-5.000000000000001,14.5,29.0,50.27
2024-07-17 14:52:10,49.2,-5.040000000000001,14.5,29.0,50.266000000000005
2024-07-17 14:52:11,49.2,-5.2700000000000005,14.5,29.0,50.26
2024-07-17 14:52:12,49.2,-5.48,14.893939393939394,29.0,50.26
2024-07-17 14:52:13,49.2,-5.75,15.045454545454543,29.0,50.26
2024-07-17 14:52:14,49.2,-5.87,15.338235294117649,29.0,50.26
2024-07-17 14:52:15,49.2,-6.11,15.5,29.0,50.26
2024-07-17 14:52:16,49.2,-6.290000000000001,15.530303030303031,29.0,50.251
2024-07-17 14:52:17,49.2,-6.4300000000000015,15.558823529411764,29.0,50.25
2024-07-17 14:52:18,49.2,-6.5600000000000005,15.984848484848484,29.0,50.25
2024-07-17 14:52:19,49.2,-6.8,16.0,29.0,50.25
2024-07-17 14:52:20,49.2,-6.93,16.426470588235293,29.0,50.25
2024-07-17 14:52:21,49.2,-7.31,16.5,29.0,50.246
2024-07-17 14:52:22,49.2,-7.57,16.848484848484848,29.0,50.24
2024-07-17 14:52:23,49.2,-4.92,16.91176470588235,29.0,50.24
2024-07-17 14:52:24,49.36,44.690000000000005,15.181818181818182,29.0,50.24
2024-07-17 14:52:25,49.3,34.230000000000004,12.212121212121213,29.0,50.24
2024-07-17 14:52:26,49.28000000000001,16.970000000000002,10.367647058823527,29.0,50.24
2024-07-17 14:52:27,49.2,-3.75,10.181818181818182,29.0,50.24
2024-07-17 14:52:28,49.17,-12.23,10.848484848484848,29.0,50.24
2024-07-17 14:52:29,49.1,-15.53,11.852941176470589,29.0,50.24
2024-07-17 14:52:30,49.1,-16.380000000000003,12.848484848484848,29.0,50.24
2024-07-17 14:52:31,49.1,-16.29,13.545454545454543,29.0,50.233
2024-07-17 14:52:32,49.1,-17.21,14.205882352941176,29.0,50.23
2024-07-17 14:52:33,49.1,-18.31,14.787878787878787,29.0,50.23
2024-07-17 14:52:34,49.1,-19.57,15.530303030303031,29.0,50.228
2024-07-17 14:52:35,49.1,-20.58,16.176470588235293,29.0,50.22
2024-07-17 14:52:36,49.1,-21.660000000000004,16.939393939393938,29.0,50.22
2024-07-17 14:52:37,49.3,37.85,15.909090909090908,29.0,50.22
2024-07-17 14:52:38,49.3,38.98,12.897058823529411,29.0,50.22
2024-07-17 14:52:39,49.23,4.140000000000001,11.272727272727272,29.0,50.22
2024-07-17 14:52:40,49.1,-31.55,12.333333333333334,29.0,50.22
2024-07-17 14:52:41,49.04,-35.43,13.955882352941176,29.0,50.216
2024-07-17 14:52:42,49.0,-40.1,15.666666666666666,29.0,50.21
2024-07-17 14:52:43,49.010000000000005,-39.46,17.09090909090909,29.0,50.206
2024-07-17 14:52:44,49.260000000000005,41.760000000000005,15.808823529411764,29.0,50.2
2024-07-17 14:52:45,49.3,37.720000000000006,12.757575757575758,29.0,50.21
2024-07-17 14:52:46,49.3,23.160000000000004,10.712121212121213,29.0,50.21
2024-07-17 14:52:47,49.220000000000006,4.6,9.647058823529411,29.0,50.21
2024-07-17 14:52:48,49.1,-26.860000000000003,10.666666666666666,29.0,50.206
2024-07-17 14:52:49,49.09,-30.71,12.393939393939394,29.0,50.2
2024-07-17 14:52:50,49.0,-35.07000000000001,13.941176470588236,29.0,50.2
2024-07-17 14:52:51,49.0,-38.84,15.363636363636363,29.0,50.19199999999999
2024-07-17 14:52:52,49.0,-42.470000000000006,16.863636363636363,29.0,50.19
2024-07-17 14:52:53,49.0,-44.790000000000006,18.308823529411764,29.0,50.182
2024-07-17 14:52:54,49.14,4.26,18.63636363636364,29.0,50.18
2024-07-17 14:52:55,49.330000000000005,54.71,15.56060606060606,29.0,50.18
2024-07-17 14:52:56,49.25000000000001,22.300000000000004,12.867647058823527,29.0,50.18
2024-07-17 14:52:57,49.09,-30.72000000000001,13.303030303030305,29.0,50.18
2024-07-17 14:52:58,49.0,-34.480000000000004,14.772727272727272,29.0,50.18
2024-07-17 14:52:59,49.06,-26.110000000000003,15.926470588235292,29.0,50.173
2024-07-17 14:53:00,49.04,-24.72,16.757575757575758,29.0,50.17
2024-07-17 14:53:01,49.2,19.75,16.242424242424242,29.0,50.17
2024-07-17 14:53:02,49.3,42.77,13.573529411764708,29.0,50.17
2024-07-17 14:53:03,49.220000000000006,16.970000000000002,11.590909090909092,29.0,50.17
2024-07-17 14:53:04,49.190000000000005,6.6,10.954545454545457,29.0,50.17
2024-07-17 14:53:05,49.120000000000005,-11.03,11.029411764705882,29.0,50.17
2024-07-17 14:53:06,49.16,-1.31,11.075757575757576,29.0,50.17
2024-07-17 14:53:07,49.1,-19.18,11.984848484848484,29.0,50.17
2024-07-17 14:53:08,49.1,-20.81,12.941176470588236,29.0,50.16
2024-07-17 14:53:09,49.17,6.0,13.12121212121212,29.0,50.16
2024-07-17 14:53:10,49.16,1.66,13.015151515151516,29.0,50.16
2024-07-17 14:53:11,49.1,-3.71,13.0,29.0,50.16
2024-07-17 14:53:12,49.1,-3.64,13.0,29.0,50.16
2024-07-17 14:53:13,49.1,-3.6,13.0,29.0,50.16
2024-07-17 14:53:14,49.1,-10.99,13.205882352941176,29.0,50.152
2024-07-17 14:53:15,49.1,-13.21,13.575757575757576,29.0,50.15
2024-07-17 14:53:16,49.1,-13.95,14.075757575757576,29.0,50.15
2024-07-17 14:53:17,49.1,-15.05,14.720588235294118,29.0,50.15
2024-07-17 14:53:18,49.1,-11.7,15.257575757575758,29.0,50.142
2024-07-17 14:53:19,49.14,0.99,15.151515151515152,29.0,50.14
2024-07-17 14:53:20,49.2,1.2,15.0,29.0,50.14
2024-07-17 14:53:21,49.2,1.32,14.530303030303031,29.0,50.14
2024-07-17 14:53:22,49.2,1.58,14.212121212121213,29.0,50.14
2024-07-17 14:53:23,49.2,1.67,14.0,29.0,50.14
2024-07-17 14:53:24,49.2,1.77,13.848484848484848,29.0,50.14
2024-07-17 14:53:25,49.2,1.95,13.5,29.0,50.14
2024-07-17 14:53:26,49.2,1.85,13.5,29.0,50.132000000000005
2024-07-17 14:53:27,49.2,1.89,13.5,29.0,50.13
2024-07-17 14:53:28,49.2,0.8099999999999999,13.5,29.0,50.13
2024-07-17 14:53:29,49.18,-2.45,13.5,29.0,50.13
2024-07-17 14:53:30,49.03,-36.3,14.333333333333334,29.0,50.13
2024-07-17 14:53:31,49.0,-43.220000000000006,15.954545454545457,29.0,50.122
2024-07-17 14:53:32,49.0,-44.60000000000001,17.38235294117647,29.0,50.120000000000005
2024-07-17 14:53:33,49.03,-27.790000000000003,18.40909090909091,29.0,50.112
2024-07-17 14:53:34,49.31,55.81,16.318181818181817,29.0,50.11
2024-07-17 14:53:35,49.290000000000006,36.24,13.014705882352942,29.0,50.120000000000005
2024-07-17 14:53:36,49.2,11.71,11.712121212121213,29.0,50.120000000000005
2024-07-17 14:53:37,49.2,1.1,11.5,29.0,50.120000000000005
2024-07-17 14:53:38,49.16,-4.65,11.852941176470589,29.0,50.116
2024-07-17 14:53:39,49.1,-12.07,12.606060606060606,29.0,50.11
2024-07-17 14:53:40,49.1,-12.72,13.363636363636363,29.0,50.11
2024-07-17 14:53:41,49.1,-8.31,14.058823529411764,29.0,50.11
2024-07-17 14:53:42,49.1,-8.5,14.484848484848484,29.0,50.11
2024-07-17 14:53:43,49.1,-9.09,14.909090909090908,29.0,50.104
2024-07-17 14:53:44,49.1,-9.67,15.426470588235292,29.0,50.1
2024-07-17 14:53:45,49.1,-10.21,15.93939393939394,29.0,50.1
2024-07-17 14:53:46,49.17,9.59,15.712121212121213,29.0,50.1
2024-07-17 14:53:47,49.3,35.05,13.808823529411764,29.0,50.1
2024-07-17 14:53:48,49.28000000000001,24.69,11.909090909090908,29.0,50.1
2024-07-17 14:53:49,49.21,17.89,10.666666666666666,29.0,50.1
2024-07-17 14:53:50,49.2,15.88,9.794117647058824,29.0,50.1
2024-07-17 14:53:51,49.2,7.510000000000001,9.5,29.0,50.1
2024-07-17 14:53:52,49.190000000000005,1.23,9.742424242424242,29.0,50.1
2024-07-17 14:53:53,49.04,-32.410000000000004,11.352941176470589,29.0,50.1
2024-07-17 14:53:54,49.0,-40.27,13.62121212121212,29.0,50.092
2024-07-17 14:53:55,49.0,-43.900000000000006,15.833333333333334,29.0,50.09
2024-07-17 14:53:56,49.010000000000005,-38.040000000000006,17.514705882352942,29.0,50.082
2024-07-17 14:53:57,49.28000000000001,47.96,16.227272727272727,29.0,50.08
2024-07-17 14:53:58,49.28000000000001,32.93,13.575757575757576,29.0,50.085
2024-07-17 14:53:59,49.2,15.720000000000002,12.632352941176473,29.0,50.09
2024-07-17 14:54:00,49.17,1.1200000000000003,12.545454545454543,29.0,50.09
2024-07-17 14:54:01,49.1,-16.07,13.272727272727272,29.0,50.08
2024-07-17 14:54:02,49.1,-16.380000000000003,14.191176470588236,29.0,50.08
2024-07-17 14:54:03,49.1,-15.28,14.909090909090908,29.0,50.08
2024-07-17 14:54:04,49.1,-14.860000000000005,15.818181818181818,29.0,50.07899999999999
2024-07-17 14:54:05,49.220000000000006,22.440000000000005,15.220588235294118,29.0,50.07
2024-07-17 14:54:06,49.3,32.25,13.075757575757576,29.0,50.078
2024-07-17 14:54:07,49.2,15.09,12.0,29.0,50.08
2024-07-17 14:54:08,49.17,-4.76,12.073529411764708,29.0,50.08
2024-07-17 14:54:09,49.1,-24.8,13.348484848484848,29.0,50.071
2024-07-17 14:54:10,49.1,-15.6,14.393939393939394,29.0,50.07
2024-07-17 14:54:11,49.1,-15.660000000000002,15.25,29.0,50.07
2024-07-17 14:54:12,49.13,-6.660000000000001,15.696969696969695,29.0,50.068
2024-07-17 14:54:13,49.2,4.34,15.5,29.0,50.06
2024-07-17 14:54:14,49.2,4.4,15.0,29.0,50.06
2024-07-17 14:54:15,49.2,4.49,14.696969696969695,29.0,50.06
2024-07-17 14:54:16,49.2,3.73,14.166666666666666,29.0,50.06
2024-07-17 14:54:17,49.2,11.18,13.485294117647058,29.0,50.06
2024-07-17 14:54:18,49.2,13.330000000000002,12.393939393939394,29.0,50.06
2024-07-17 14:54:19,49.2,11.07,11.757575757575758,29.0,50.06
2024-07-17 14:54:20,49.2,10.55,11.044117647058824,29.0,50.06
2024-07-17 14:54:21,49.2,8.82,10.530303030303031,29.0,50.06
2024-07-17 14:54:22,49.2,8.84,10.5,29.0,50.06
2024-07-17 14:54:23,49.2,8.75,10.970588235294118,29.0,50.06
2024-07-17 14:54:24,49.2,8.790000000000001,11.151515151515152,29.0,50.06
2024-07-17 14:54:25,49.2,8.71,10.863636363636363,29.0,50.06
2024-07-17 14:54:26,49.17,-1.7700000000000002,10.117647058823527,29.0,50.06
2024-07-17 14:54:27,49.040000000000006,-41.18,10.62121212121212,29.0,50.051
2024-07-17 14:54:28,49.0,-41.7,11.333333333333334,29.0,50.05
2024-07-17 14:54:29,48.82000000000001,-85.05,13.558823529411764,29.0,50.04
2024-07-17 14:54:30,49.07,-19.89,13.712121212121213,29.0,50.038
2024-07-17 14:54:31,49.08,-17.57,13.015151515151516,29.0,50.03
2024-07-17 14:54:32,49.0,-25.19,12.530303030303031,29.0,50.03
2024-07-17 14:54:33,49.0,-27.090000000000003,12.882352941176473,29.0,50.029
2024-07-17 14:54:34,49.0,-28.17,13.015151515151516,29.0,50.02
2024-07-17 14:54:35,49.02,-20.73,13.363636363636363,29.0,50.02
2024-07-17 14:54:36,49.03,-17.72,13.0,29.0,50.02
2024-07-17 14:54:37,49.03,-20.2,13.0,29.0,50.01
2024-07-17 14:54:38,49.06,-8.040000000000001,13.212121212121213,29.0,50.01
2024-07-17 14:54:39,49.1,-9.96,13.235294117647058,29.0,50.01
2024-07-17 14:54:40,49.09,-16.25,13.787878787878787,29.0,50.009
2024-07-17 14:54:41,49.0,-27.03,13.515151515151516,29.0,50.0
2024-07-17 14:54:42,49.0,-36.35,13.0,29.0,50.0
2024-07-17 14:54:43,49.0,-39.08,12.742424242424242,29.0,49.994
2024-07-17 14:54:44,49.0,-38.41,12.5,29.0,49.99
2024-07-17 14:54:45,48.95,-39.45,12.102941176470589,29.0,49.986
2024-07-17 14:54:46,48.900000000000006,-42.89,11.924242424242424,29.0,49.98
2024-07-17 14:54:47,48.900000000000006,-51.84000000000001,11.909090909090908,29.0,49.976
2024-07-17 14:54:48,48.870000000000005,-59.15,12.632352941176473,29.0,49.97
2024-07-17 14:54:49,48.8,-62.9,13.424242424242424,29.0,49.962
2024-07-17 14:54:50,48.8,-67.68,14.469696969696969,29.0,49.956
2024-07-17 14:54:51,48.8,-71.42,15.529411764705882,29.0,49.95
2024-07-17 14:54:52,48.830000000000005,-56.56,16.37878787878788,29.0,49.94
2024-07-17 14:54:53,48.89,-48.95,16.59090909090909,29.0,49.938
2024-07-17 14:54:54,49.07000000000001,13.99,15.5,29.0,49.93
2024-07-17 14:54:55,49.1,6.290000000000001,12.681818181818182,29.0,49.93
2024-07-17 14:54:56,49.0,-21.72,12.0,29.0,49.93
2024-07-17 14:54:57,48.93000000000001,-33.88,12.323529411764708,29.0,49.93
2024-07-17 14:54:58,48.900000000000006,-36.14,12.833333333333334,29.0,49.92100000000001
2024-07-17 14:54:59,48.900000000000006,-38.53,13.257575757575758,29.0,49.92
2024-07-17 14:55:00,48.900000000000006,-39.190000000000005,13.573529411764708,29.0,49.913
2024-07-17 14:55:01,48.95,-28.360000000000003,13.515151515151516,29.0,49.91
2024-07-17 14:55:02,49.0,-25.2,12.848484848484848,29.0,49.909000000000006
2024-07-17 14:55:03,48.940000000000005,-29.570000000000004,12.5,29.0,49.9
2024-07-17 14:55:04,48.92,-30.58,12.5,29.0,49.9
2024-07-17 14:55:05,48.900000000000006,-36.040000000000006,12.530303030303031,29.0,49.896
2024-07-17 14:55:06,48.900000000000006,-36.65,12.985294117647058,29.0,49.89
2024-07-17 14:55:07,48.940000000000005,-29.270000000000003,12.893939393939394,29.0,49.889
2024-07-17 14:55:08,48.99,-24.96,12.575757575757576,29.0,49.88
2024-07-17 14:55:09,48.900000000000006,-40.690000000000005,12.794117647058824,29.0,49.88
2024-07-17 14:55:10,48.900000000000006,-48.370000000000005,13.742424242424242,29.0,49.873000000000005
2024-07-17 14:55:11,48.84,-51.94,14.742424242424242,29.0,49.870000000000005
2024-07-17 14:55:12,48.8,-55.2,15.602941176470589,29.0,49.861
2024-07-17 14:55:13,48.8,-57.43000000000001,16.303030303030305,29.0,49.857
2024-07-17 14:55:14,48.8,-60.8,17.09090909090909,29.0,49.85
2024-07-17 14:55:15,48.8,-63.84,17.970588235294116,29.0,49.843
2024-07-17 14:55:16,48.73,-78.8,19.19696969696969,29.0,49.836
2024-07-17 14:55:17,48.7,-85.26,20.651515151515152,29.0,49.828
2024-07-17 14:55:18,48.7,-85.79,21.926470588235293,29.0,49.82
2024-07-17 14:55:19,48.720000000000006,-70.04,22.848484848484848,29.0,49.81
2024-07-17 14:55:20,48.870000000000005,-27.520000000000003,22.77272727272728,29.0,49.80800000000001
2024-07-17 14:55:21,48.92,-19.110000000000003,22.073529411764707,29.0,49.8
2024-07-17 14:55:22,48.900000000000006,-28.92,21.46969696969697,29.0,49.8
2024-07-17 14:55:23,49.06,18.340000000000003,20.0,29.0,49.8
2024-07-17 14:55:24,49.15,28.62,16.676470588235293,29.0,49.8
2024-07-17 14:55:25,49.0,-20.49,15.87878787878788,29.0,49.8
2024-07-17 14:55:26,48.95,-25.33,15.515151515151516,29.0,49.794
2024-07-17 14:55:27,48.900000000000006,-34.82,15.808823529411764,29.0,49.79
2024-07-17 14:55:28,48.900000000000006,-35.27,16.0,29.0,49.788
2024-07-17 14:55:29,48.900000000000006,-36.28,16.5,29.0,49.78
2024-07-17 14:55:30,48.900000000000006,-37.61,16.735294117647058,29.0,49.78
2024-07-17 14:55:31,48.900000000000006,-38.23,17.257575757575758,29.0,49.77
2024-07-17 14:55:32,48.900000000000006,-39.190000000000005,17.53030303030303,29.0,49.77
2024-07-17 14:55:33,48.900000000000006,-40.3,18.029411764705884,29.0,49.762
2024-07-17 14:55:34,48.91,-32.510000000000005,18.363636363636363,29.0,49.76
2024-07-17 14:55:35,49.18,48.78,15.666666666666666,29.0,49.76
2024-07-17 14:55:36,49.07,5.61,12.985294117647058,29.0,49.76
2024-07-17 14:55:37,49.0,-8.95,12.318181818181818,29.0,49.76
2024-07-17 14:55:38,49.0,-9.63,11.863636363636363,29.0,49.76
2024-07-17 14:55:39,48.99,-19.96,11.720588235294118,29.0,49.752
2024-07-17 14:55:40,48.900000000000006,-36.86,12.530303030303031,29.0,49.75
2024-07-17 14:55:41,48.900000000000006,-43.05,13.666666666666666,29.0,49.745
2024-07-17 14:55:42,48.88000000000001,-50.74,15.029411764705882,29.0,49.74
2024-07-17 14:55:43,48.940000000000005,-25.71,15.575757575757576,29.0,49.734
2024-07-17 14:55:44,49.0,-16.37,15.515151515151516,29.0,49.73
2024-07-17 14:55:45,49.0,-18.68,15.117647058823527,29.0,49.73
2024-07-17 14:55:46,49.0,-19.07,15.0,29.0,49.729
2024-07-17 14:55:47,49.0,-18.93,15.0,29.0,49.72
2024-07-17 14:55:48,49.0,-18.72,15.0,29.0,49.72
2024-07-17 14:55:49,49.0,-18.64,15.0,29.0,49.72
2024-07-17 14:55:50,49.0,-18.64,15.0,29.0,49.715
2024-07-17 14:55:51,49.0,-18.68,15.0,29.0,49.71
2024-07-17 14:55:52,49.0,-18.770000000000003,15.0,29.0,49.71
2024-07-17 14:55:53,49.0,-18.56,14.954545454545457,29.0,49.71
2024-07-17 14:55:54,49.0,-18.18,14.617647058823527,29.0,49.70100000000001
2024-07-17 14:55:55,49.0,-18.22,14.590909090909092,29.0,49.7
2024-07-17 14:55:56,49.0,-18.2,14.5,29.0,49.7
2024-07-17 14:55:57,49.0,-18.15,14.5,29.0,49.695
2024-07-17 14:55:58,49.0,-18.22,14.5,29.0,49.69
2024-07-17 14:55:59,49.0,-18.12,14.5,29.0,49.69
2024-07-17 14:56:00,48.95,-29.06,14.794117647058824,29.0,49.687
2024-07-17 14:56:01,49.0,-19.630000000000003,15.0,29.0,49.68
2024-07-17 14:56:02,49.0,-18.43,14.969696969696969,29.0,49.68
2024-07-17 14:56:03,49.0,-18.73,15.0,29.0,49.68
2024-07-17 14:56:04,49.0,-18.520000000000003,14.893939393939394,29.0,49.673
2024-07-17 14:56:05,49.0,-18.39,14.575757575757576,29.0,49.67
2024-07-17 14:56:06,49.0,-17.97,14.5,29.0,49.67
2024-07-17 14:56:07,49.0,-18.03,14.5,29.0,49.666
2024-07-17 14:56:08,49.0,-18.12,14.5,29.0,49.66
2024-07-17 14:56:09,49.0,-17.94,14.5,29.0,49.66
2024-07-17 14:56:10,49.0,-17.68,14.469696969696969,29.0,49.66
2024-07-17 14:56:11,49.0,-17.560000000000002,14.287878787878787,29.0,49.653
2024-07-17 14:56:12,49.0,-16.990000000000002,14.0,29.0,49.65
2024-07-17 14:56:13,49.0,-16.79,14.0,29.0,49.65
2024-07-17 14:56:14,49.0,-16.54,13.712121212121213,29.0,49.65
2024-07-17 14:56:15,49.0,-20.24,13.720588235294118,29.0,49.64
2024-07-17 14:56:16,48.91,-33.74,14.257575757575758,29.0,49.64
2024-07-17 14:56:17,48.900000000000006,-35.120000000000005,14.848484848484848,29.0,49.637
2024-07-17 14:56:18,48.900000000000006,-30.78,15.573529411764708,29.0,49.63
2024-07-17 14:56:19,48.900000000000006,-32.25,16.272727272727273,29.0,49.63
2024-07-17 14:56:20,48.91,-29.01,16.5,29.0,49.621
2024-07-17 14:56:21,48.91,-25.71,16.955882352941178,29.0,49.620000000000005
2024-07-17 14:56:22,48.900000000000006,-26.15,17.09090909090909,29.0,49.620000000000005
2024-07-17 14:56:23,48.91,-26.43,17.5,29.0,49.61
2024-07-17 14:56:24,48.900000000000006,-27.26,17.764705882352942,29.0,49.61
2024-07-17 14:56:25,49.1,21.07,17.151515151515152,29.0,49.61
2024-07-17 14:56:26,49.11,10.13,15.287878787878787,29.0,49.61
2024-07-17 14:56:27,48.99,-26.880000000000003,15.602941176470589,29.0,49.607
2024-07-17 14:56:28,49.0,-23.360000000000003,16.166666666666668,29.0,49.6
2024-07-17 14:56:29,49.0,-21.59,16.696969696969695,29.0,49.6
2024-07-17 14:56:30,49.0,-21.790000000000003,17.0,29.0,49.6
2024-07-17 14:56:31,49.0,-23.06,17.5,29.0,49.59
2024-07-17 14:56:32,49.02,-13.9,17.393939393939394,29.0,49.59
2024-07-17 14:56:33,49.220000000000006,48.52,14.897058823529411,29.0,49.59
2024-07-17 14:56:34,49.2,30.43,11.530303030303031,29.0,49.59
2024-07-17 14:56:35,49.2,18.6,9.5,29.0,49.59
2024-07-17 14:56:36,49.2,16.02,7.382352941176471,29.0,49.59
2024-07-17 14:56:37,49.11,12.29,1.9848484848484849,29.0,49.59
2024-07-17 14:56:38,49.1,11.570000000000002,0.0,29.0,49.59
